time_to_ack,chunk,channel_sleep_v,channel_sleep_factor,channel_p_drop_server,channel_p_drop_client
0.4299147129058838,Hello i am t,0.05,4.0,0.0,0.0
0.21219682693481445,rying to sen,0.05,4.0,0.0,0.0
0.27547311782836914,d a message,0.05,4.0,0.0,0.0
