time_to_ack,chunk,channel_sleep_v,channel_sleep_factor,channel_p_drop_server,channel_p_drop_client
0.4512770175933838,Hello i am t,0.05,4.0,0.0,0.0
0.20723295211791992,rying to sen,0.05,4.0,0.0,0.0
0.3268418312072754,d a message,0.05,4.0,0.0,0.0
