time_to_ack,chunk,channel_sleep_v,channel_sleep_factor,channel_p_drop_server,channel_p_drop_client
0.47739696502685547,Hello i am t,0.05,4.0,0.5,0.5
7.178072929382324,rying to sen,0.05,4.0,0.5,0.5
0.33283305168151855,d a message,0.05,4.0,0.5,0.5
